level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	4	22	0	3	0	361.23	297.58	20.17	8.07	100	19.06
4	4	22	0	4	0	361.234000	309.009017	20.174175	8.069670	-1	###LINE###
5	4	22	0	4	0	361.23	309.01	20.17	8.07	100	24.29
4	4	22	0	5	0	361.234000	320.436017	20.174175	8.069670	-1	###LINE###
5	4	22	0	5	0	361.23	320.44	20.17	8.07	100	29.21
4	4	22	0	6	0	361.234000	331.864017	20.174175	8.069670	-1	###LINE###
5	4	22	0	6	0	361.23	331.86	20.17	8.07	100	29.75
4	4	22	0	7	0	361.234000	343.292017	20.174175	8.069670	-1	###LINE###
5	4	22	0	7	0	361.23	343.29	20.17	8.07	100	30.57
3	4	23	0	0	0	397.341290	263.298017	20.174175	88.063670	-1	###FLOW###
4	4	23	0	0	0	397.341290	263.298017	20.174175	8.069670	-1	###LINE###
5	4	23	0	0	0	397.34	263.30	20.17	8.07	100	59.58
4	4	23	0	1	0	397.341290	274.726017	20.174175	8.069670	-1	###LINE###
5	4	23	0	1	0	397.34	274.73	20.17	8.07	100	80.13
4	4	23	0	2	0	397.341290	286.153017	20.174175	8.069670	-1	###LINE###
5	4	23	0	2	0	397.34	286.15	20.17	8.07	100	48.63
4	4	23	0	3	0	397.341290	297.581017	20.174175	8.069670	-1	###LINE###
5	4	23	0	3	0	397.34	297.58	20.17	8.07	100	60.27
4	4	23	0	4	0	397.341290	309.009017	20.174175	8.069670	-1	###LINE###
5	4	23	0	4	0	397.34	309.01	20.17	8.07	100	74.65
4	4	23	0	5	0	397.341290	320.436017	20.174175	8.069670	-1	###LINE###
5	4	23	0	5	0	397.34	320.44	20.17	8.07	100	79.45
4	4	23	0	6	0	397.341290	331.864017	20.174175	8.069670	-1	###LINE###
5	4	23	0	6	0	397.34	331.86	20.17	8.07	100	81.50
4	4	23	0	7	0	397.341290	343.292017	20.174175	8.069670	-1	###LINE###
5	4	23	0	7	0	397.34	343.29	20.17	8.07	100	85.61
3	4	24	0	0	0	433.457547	263.298017	20.174175	88.063670	-1	###FLOW###
4	4	24	0	0	0	435.699122	263.298017	15.691025	8.069670	-1	###LINE###
5	4	24	0	0	0	435.70	263.30	15.69	8.07	100	6.56
4	4	24	0	1	0	435.699122	274.726017	15.691025	8.069670	-1	###LINE###
5	4	24	0	1	0	435.70	274.73	15.69	8.07	100	8.58
4	4	24	0	2	0	435.699122	286.153017	15.691025	8.069670	-1	###LINE###
5	4	24	0	2	0	435.70	286.15	15.69	8.07	100	8.08
4	4	24	0	3	0	435.699122	297.581017	15.691025	8.069670	-1	###LINE###
5	4	24	0	3	0	435.70	297.58	15.69	8.07	100	7.07
4	4	24	0	4	0	435.699122	309.009017	15.691025	8.069670	-1	###LINE###
5	4	24	0	4	0	435.70	309.01	15.69	8.07	100	9.59
4	4	24	0	5	0	433.457547	320.436017	20.174175	8.069670	-1	###LINE###
5	4	24	0	5	0	433.46	320.44	20.17	8.07	100	13.13
4	4	24	0	6	0	433.457547	331.864017	20.174175	8.069670	-1	###LINE###
5	4	24	0	6	0	433.46	331.86	20.17	8.07	100	16.66
4	4	24	0	7	0	433.457547	343.292017	20.174175	8.069670	-1	###LINE###
5	4	24	0	7	0	433.46	343.29	20.17	8.07	100	12.62
3	4	25	0	0	0	469.573803	263.298017	20.174175	88.063670	-1	###FLOW###
4	4	25	0	0	0	471.815378	263.298017	15.691025	8.069670	-1	###LINE###
5	4	25	0	0	0	471.82	263.30	15.69	8.07	100	5.92
4	4	25	0	1	0	469.573803	274.726017	20.174175	8.069670	-1	###LINE###
5	4	25	0	1	0	469.57	274.73	20.17	8.07	100	11.18
4	4	25	0	2	0	471.815378	286.153017	15.691025	8.069670	-1	###LINE###
5	4	25	0	2	0	471.82	286.15	15.69	8.07	100	7.23
4	4	25	0	3	0	471.815378	297.581017	15.691025	8.069670	-1	###LINE###
5	4	25	0	3	0	471.82	297.58	15.69	8.07	100	9.21
4	4	25	0	4	0	469.573803	309.009017	20.174175	8.069670	-1	###LINE###
5	4	25	0	4	0	469.57	309.01	20.17	8.07	100	12.50
4	4	25	0	5	0	469.573803	320.436017	20.174175	8.069670	-1	###LINE###
5	4	25	0	5	0	469.57	320.44	20.17	8.07	100	19.73
4	4	25	0	6	0	469.573803	331.864017	20.174175	8.069670	-1	###LINE###
5	4	25	0	6	0	469.57	331.86	20.17	8.07	100	18.42
4	4	25	0	7	0	469.573803	343.292017	20.174175	8.069670	-1	###LINE###
5	4	25	0	7	0	469.57	343.29	20.17	8.07	100	19.07
3	4	26	0	0	0	505.690059	263.298017	20.174175	88.063670	-1	###FLOW###
4	4	26	0	0	0	505.690059	263.298017	20.174175	8.069670	-1	###LINE###
5	4	26	0	0	0	505.69	263.30	20.17	8.07	100	18.20
4	4	26	0	1	0	505.690059	274.726017	20.174175	8.069670	-1	###LINE###
5	4	26	0	1	0	505.69	274.73	20.17	8.07	100	21.79
4	4	26	0	2	0	505.690059	286.153017	20.174175	8.069670	-1	###LINE###
5	4	26	0	2	0	505.69	286.15	20.17	8.07	100	16.32
4	4	26	0	3	0	505.690059	297.581017	20.174175	8.069670	-1	###LINE###
5	4	26	0	3	0	505.69	297.58	20.17	8.07	100	15.06
4	4	26	0	4	0	505.690059	309.009017	20.174175	8.069670	-1	###LINE###
5	4	26	0	4	0	505.69	309.01	20.17	8.07	100	19.34
4	4	26	0	5	0	505.690059	320.436017	20.174175	8.069670	-1	###LINE###
5	4	26	0	5	0	505.69	320.44	20.17	8.07	100	24.14
4	4	26	0	6	0	505.690059	331.864017	20.174175	8.069670	-1	###LINE###
5	4	26	0	6	0	505.69	331.86	20.17	8.07	100	23.69
4	4	26	0	7	0	505.690059	343.292017	20.174175	8.069670	-1	###LINE###
5	4	26	0	7	0	505.69	343.29	20.17	8.07	100	25.47
3	4	27	0	0	0	56.693000	357.916656	481.889829	21.264031	-1	###FLOW###
4	4	27	0	0	0	56.693000	357.916656	481.889829	9.836031	-1	###LINE###
5	4	27	0	0	0	56.69	357.92	8.97	8.97	100	表
5	4	27	0	0	1	67.95	359.66	4.69	7.98	100	2
5	4	27	0	0	2	83.88	357.92	135.18	8.97	100	各チューニング済みモデルおよび
5	4	27	0	0	3	221.36	359.68	28.88	8.07	100	OpenAI
5	4	27	0	0	4	252.52	359.68	16.94	8.07	100	GPT
5	4	27	0	0	5	271.75	357.92	65.40	8.97	100	の，はい/いいえ
5	4	27	0	0	6	339.45	359.68	66.39	8.07	100	(Y/N)，事実形式
5	4	27	0	0	7	408.13	359.68	67.43	8.07	100	(Fact)，数量形式
5	4	27	0	0	8	477.85	359.68	60.73	8.07	100	(Num)，自由記
4	4	27	0	1	0	56.693000	369.344656	276.852400	9.836031	-1	###LINE###
5	4	27	0	1	0	56.69	369.34	26.90	8.97	100	述形式
5	4	27	0	1	1	85.83	371.11	148.83	8.07	100	(Free)，およびそれらの重み付き平均
5	4	27	0	1	2	236.91	371.11	22.67	8.07	100	(Avg.)
5	4	27	0	1	3	261.82	369.34	71.73	8.97	100	での結果を示す．
3	4	27	1	0	0	171.741000	387.691656	71.730400	8.966300	-1	###FLOW###
4	4	27	1	0	0	171.741000	387.691656	71.730400	8.966300	-1	###LINE###
5	4	27	1	0	0	171.74	387.69	71.73	8.97	100	テストセット全体
3	4	27	2	0	0	65.032000	405.750781	185.226627	54.057906	-1	###FLOW###
4	4	27	2	0	0	65.032000	405.750781	24.406269	7.899310	-1	###LINE###
5	4	27	2	0	0	65.03	405.75	24.41	7.90	100	Model
4	4	27	2	1	0	137.615000	405.750781	16.695251	7.899310	-1	###LINE###
5	4	27	2	1	0	137.62	405.75	16.70	7.90	100	Avg.
4	4	27	2	2	0	172.861525	405.750781	15.439969	7.899310	-1	###LINE###
5	4	27	2	2	0	172.86	405.75	15.44	7.90	100	Y/N
4	4	27	2	3	0	202.477214	405.750781	47.781413	7.899310	-1	###LINE###
5	4	27	2	3	0	202.48	405.75	16.49	7.90	100	Fact
5	4	27	2	3	1	231.46	405.75	18.80	7.90	100	Num
4	4	27	2	4	0	78.481000	415.689656	134.494500	8.966300	-1	###LINE###
5	4	27	2	4	0	78.48	415.69	134.49	8.97	100	学習セット全体で学習したモデル
4	4	27	2	5	0	65.032000	428.884017	181.424114	8.069670	-1	###LINE###
5	4	27	2	5	0	65.03	428.88	32.74	8.07	100	InstBLIP
5	4	27	2	5	1	100.01	428.88	25.89	8.07	100	(blank)
5	4	27	2	5	2	135.87	428.88	20.17	8.07	100	26.92
5	4	27	2	5	3	166.01	428.88	20.17	8.07	100	65.68
5	4	27	2	5	4	196.15	428.88	20.17	8.07	100	16.27
5	4	27	2	5	5	226.28	428.88	20.17	8.07	100	19.88
4	4	27	2	6	0	65.032000	440.311017	54.900655	8.069670	-1	###LINE###
5	4	27	2	6	0	65.03	440.31	32.74	8.07	100	InstBLIP
5	4	27	2	6	1	100.01	440.31	19.92	8.07	100	(img)
4	4	27	2	7	0	135.874736	440.311017	110.581378	8.069670	-1	###LINE###
5	4	27	2	7	0	135.87	440.31	20.17	8.07	100	27.44
5	4	27	2	7	1	166.01	440.31	20.17	8.07	100	68.63
5	4	27	2	7	2	196.15	440.31	20.17	8.07	100	15.34
5	4	27	2	7	3	226.28	440.31	20.17	8.07	100	19.88
4	4	27	2	8	0	65.032000	451.739017	181.424114	8.069670	-1	###LINE###
5	4	27	2	8	0	65.03	451.74	32.74	8.07	100	InstBLIP
5	4	27	2	8	1	100.01	451.74	23.60	8.07	100	(bbox)
5	4	27	2	8	2	135.87	451.74	20.17	8.07	100	27.87
5	4	27	2	8	3	166.01	451.74	20.17	8.07	100	72.78
5	4	27	2	8	4	196.15	451.74	20.17	8.07	100	18.13
5	4	27	2	8	5	226.28	451.74	20.17	8.07	100	19.29
3	4	28	0	0	0	416.932000	387.691656	71.730400	8.966300	-1	###FLOW###
4	4	28	0	0	0	416.932000	387.691656	71.730400	8.966300	-1	###LINE###
5	4	28	0	0	0	416.93	387.69	71.73	8.97	100	テストセット全体
3	4	28	1	0	0	259.206994	405.750781	17.340824	7.899310	-1	###FLOW###
4	4	28	1	0	0	259.206994	405.750781	17.340824	7.899310	-1	###LINE###
5	4	28	1	0	0	259.21	405.75	17.34	7.90	100	Free
3	4	29	0	0	0	317.172000	405.750781	173.793793	54.057906	-1	###FLOW###
4	4	29	0	0	0	317.172000	405.750781	77.854383	7.899310	-1	###LINE###
5	4	29	0	0	0	317.17	405.75	23.30	7.90	100	Token
5	4	29	0	0	1	342.71	405.75	23.91	7.90	100	length
5	4	29	0	0	2	378.32	405.75	16.70	7.90	100	Avg.
4	4	29	0	1	0	413.568691	405.750781	15.439969	7.899310	-1	###LINE###
5	4	29	0	1	0	413.57	405.75	15.44	7.90	100	Y/N
4	4	29	0	2	0	443.184380	405.750781	47.781413	7.899310	-1	###LINE###
5	4	29	0	2	0	443.18	405.75	16.49	7.90	100	Fact
5	4	29	0	2	1	472.16	405.75	18.80	7.90	100	Num
4	4	29	0	3	0	330.622000	415.689656	134.494500	8.966300	-1	###LINE###
5	4	29	0	3	0	330.62	415.69	134.49	8.97	100	学習セット全体で学習したモデル
4	4	29	0	4	0	317.172000	428.884017	43.414825	8.069670	-1	###LINE###
5	4	29	0	4	0	317.17	428.88	17.93	8.07	100	2048
5	4	29	0	4	1	337.35	428.88	23.24	8.07	100	tokens
4	4	29	0	5	0	376.582704	428.884017	108.339803	8.069670	-1	###LINE###
5	4	29	0	5	0	376.58	428.88	20.17	8.07	100	20.97
5	4	29	0	5	1	406.72	428.88	20.17	8.07	100	57.39
5	4	29	0	5	2	436.85	428.88	20.17	8.07	100	10.69
5	4	29	0	5	3	469.23	428.88	15.69	8.07	100	9.94
4	4	29	0	6	0	317.172000	440.311017	43.414825	8.069670	-1	###LINE###
5	4	29	0	6	0	317.17	440.31	17.93	8.07	100	4096
5	4	29	0	6	1	337.35	440.31	23.24	8.07	100	tokens
4	4	29	0	7	0	376.582704	440.311017	110.581378	8.069670	-1	###LINE###
5	4	29	0	7	0	376.58	440.31	20.17	8.07	100	21.96
5	4	29	0	7	1	406.72	440.31	20.17	8.07	100	56.21
5	4	29	0	7	2	439.10	440.31	15.69	8.07	100	9.30
5	4	29	0	7	3	466.99	440.31	20.17	8.07	100	13.45
4	4	29	0	8	0	317.172000	451.739017	43.414825	8.069670	-1	###LINE###
5	4	29	0	8	0	317.17	451.74	17.93	8.07	100	8192
5	4	29	0	8	1	337.35	451.74	23.24	8.07	100	tokens
4	4	29	0	9	0	376.582704	451.739017	110.581378	8.069670	-1	###LINE###
5	4	29	0	9	0	376.58	451.74	20.17	8.07	100	23.02
5	4	29	0	9	1	406.72	451.74	20.17	8.07	100	62.13
5	4	29	0	9	2	439.10	451.74	15.69	8.07	100	8.83
5	4	29	0	9	3	466.99	451.74	20.17	8.07	100	11.11
3	4	30	0	0	0	257.789517	428.884017	20.174175	30.924670	-1	###FLOW###
4	4	30	0	0	0	257.789517	428.884017	20.174175	8.069670	-1	###LINE###
5	4	30	0	0	0	257.79	428.88	20.17	8.07	100	22.00
4	4	30	0	1	0	257.789517	440.311017	20.174175	8.069670	-1	###LINE###
5	4	30	0	1	0	257.79	440.31	20.17	8.07	100	22.50
4	4	30	0	2	0	257.789517	451.739017	20.174175	8.069670	-1	###LINE###
5	4	30	0	2	0	257.79	451.74	20.17	8.07	100	21.37
3	4	31	0	0	0	135.875000	463.732656	143.460800	8.966300	-1	###FLOW###
4	4	31	0	0	0	135.875000	463.732656	143.460800	8.966300	-1	###LINE###
5	4	31	0	0	0	135.88	463.73	143.46	8.97	100	解答不能問題を除いたテストセット
3	4	31	1	0	0	65.032000	481.792781	185.226627	54.057906	-1	###FLOW###
4	4	31	1	0	0	65.032000	481.792781	24.406269	7.899310	-1	###LINE###
5	4	31	1	0	0	65.03	481.79	24.41	7.90	100	Model
4	4	31	1	1	0	137.615000	481.792781	16.695251	7.899310	-1	###LINE###
5	4	31	1	1	0	137.62	481.79	16.70	7.90	100	Avg.
4	4	31	1	2	0	172.861525	481.792781	15.439969	7.899310	-1	###LINE###
5	4	31	1	2	0	172.86	481.79	15.44	7.90	100	Y/N
4	4	31	1	3	0	202.477214	481.792781	47.781413	7.899310	-1	###LINE###
5	4	31	1	3	0	202.48	481.79	16.49	7.90	100	Fact
5	4	31	1	3	1	231.46	481.79	18.80	7.90	100	Num
4	4	31	1	4	0	78.481000	491.731656	152.427100	8.966300	-1	###LINE###
5	4	31	1	4	0	78.48	491.73	152.43	8.97	100	解答不能問題を除いて学習したモデル
4	4	31	1	5	0	65.032000	504.925017	181.424114	8.069670	-1	###LINE###
5	4	31	1	5	0	65.03	504.93	32.74	8.07	100	InstBLIP
5	4	31	1	5	1	100.01	504.93	25.89	8.07	100	(blank)
5	4	31	1	5	2	135.87	504.93	20.17	8.07	100	26.45
5	4	31	1	5	3	166.01	504.93	20.17	8.07	100	76.71
5	4	31	1	5	4	196.15	504.93	20.17	8.07	100	13.63
5	4	31	1	5	5	226.28	504.93	20.17	8.07	100	13.15
4	4	31	1	6	0	65.032000	516.353017	54.900655	8.069670	-1	###LINE###
5	4	31	1	6	0	65.03	516.35	32.74	8.07	100	InstBLIP
5	4	31	1	6	1	100.01	516.35	19.92	8.07	100	(img)
4	4	31	1	7	0	135.874736	516.353017	110.581378	8.069670	-1	###LINE###
5	4	31	1	7	0	135.87	516.35	20.17	8.07	100	28.52
5	4	31	1	7	1	166.01	516.35	20.17	8.07	100	82.87
5	4	31	1	7	2	196.15	516.35	20.17	8.07	100	13.13
5	4	31	1	7	3	226.28	516.35	20.17	8.07	100	18.42
4	4	31	1	8	0	65.032000	527.781017	181.424114	8.069670	-1	###LINE###
5	4	31	1	8	0	65.03	527.78	32.74	8.07	100	InstBLIP
5	4	31	1	8	1	100.01	527.78	23.60	8.07	100	(bbox)
5	4	31	1	8	2	135.87	527.78	20.17	8.07	100	27.79
5	4	31	1	8	3	166.01	527.78	20.17	8.07	100	80.13
5	4	31	1	8	4	196.15	527.78	20.17	8.07	100	11.61
5	4	31	1	8	5	226.28	527.78	20.17	8.07	100	16.44
3	4	31	2	0	0	71.212000	542.405656	15.893190	9.727735	-1	###FLOW###
4	4	31	2	0	0	71.212000	542.405656	15.893190	9.727735	-1	###LINE###
5	4	31	2	0	0	71.21	542.41	8.97	8.97	100	表
5	4	31	2	0	1	82.42	544.15	4.69	7.98	100	3
3	4	32	0	0	0	56.693000	562.177571	15.620681	10.642291	-1	###FLOW###
4	4	32	0	0	0	56.693000	562.177571	15.620681	10.642291	-1	###LINE###
5	4	32	0	0	0	56.69	562.18	15.62	10.64	100	4.3
3	4	33	0	0	0	307.601000	542.405656	15.857190	9.727735	-1	###FLOW###
4	4	33	0	0	0	307.601000	542.405656	15.857190	9.727735	-1	###LINE###
5	4	33	0	0	0	307.60	542.41	8.97	8.97	100	表
5	4	33	0	0	1	318.77	544.15	4.69	7.98	100	4
3	4	34	0	0	0	504.397310	481.792781	17.340824	7.899310	-1	###FLOW###
4	4	34	0	0	0	504.397310	481.792781	17.340824	7.899310	-1	###LINE###
5	4	34	0	0	0	504.40	481.79	17.34	7.90	100	Free
3	4	34	1	0	0	502.980635	504.925017	20.174175	30.925670	-1	###FLOW###
4	4	34	1	0	0	502.980635	504.925017	20.174175	8.069670	-1	###LINE###
5	4	34	1	0	0	502.98	504.93	20.17	8.07	100	21.18
4	4	34	1	1	0	502.980635	516.353017	20.174175	8.069670	-1	###LINE###
5	4	34	1	1	0	502.98	516.35	20.17	8.07	100	21.90
4	4	34	1	2	0	502.980635	527.781017	20.174175	8.069670	-1	###LINE###
5	4	34	1	2	0	502.98	527.78	20.17	8.07	100	21.79
3	4	35	0	0	0	334.636000	542.405656	203.946600	9.836031	-1	###FLOW###
4	4	35	0	0	0	334.636000	542.405656	203.946600	9.836031	-1	###LINE###
5	4	35	0	0	0	334.64	544.17	4.48	8.07	100	3
5	4	35	0	0	1	341.32	542.41	197.26	8.97	100	段階の異なるトークン入力最大長と結果への影響
3	4	36	0	0	0	307.601000	562.529912	230.980033	10.928972	-1	###FLOW###
4	4	36	0	0	0	307.601000	562.529912	230.980033	10.928972	-1	###LINE###
5	4	36	0	0	0	307.60	564.49	22.42	8.97	100	8,192
5	4	36	0	0	1	332.85	562.53	9.96	9.96	100	の
5	4	36	0	0	2	345.64	564.49	4.98	8.97	100	3
5	4	36	0	0	3	353.46	562.53	185.13	9.96	100	つの入力トークン最大長で学習および評
3	4	37	0	0	0	66.656000	583.260912	221.016754	10.928972	-1	###FLOW###
4	4	37	0	0	0	66.656000	583.260912	221.016754	10.928972	-1	###LINE###
5	4	37	0	0	0	66.66	583.26	9.96	9.96	100	表
5	4	37	0	0	1	79.19	585.22	4.98	8.97	100	3
5	4	37	0	0	2	86.76	583.26	200.92	9.96	100	に詳細な結果を示す．元となったモデルの入
3	4	37	1	0	0	56.693000	598.204912	230.981398	10.928972	-1	###FLOW###
4	4	37	1	0	0	56.693000	598.204912	230.981398	10.928972	-1	###LINE###
5	4	37	1	0	0	56.69	598.20	70.32	9.96	100	力トークン数は
5	4	37	1	0	1	129.60	600.17	14.94	8.97	100	512
5	4	37	1	0	2	147.13	598.20	140.54	9.96	100	が上限のため，この制限が性能
3	4	37	2	0	0	56.693000	613.148912	230.982600	10.928972	-1	###FLOW###
4	4	37	2	0	0	56.693000	613.148912	230.982600	10.928972	-1	###LINE###
5	4	37	2	0	0	56.69	613.15	210.87	9.96	100	を低下させた恐れがある．白画像の精度と他の
5	4	37	2	0	1	270.15	615.11	4.98	8.97	100	2
5	4	37	2	0	2	277.71	613.15	9.96	9.96	100	種
3	4	37	3	0	0	56.693000	628.092912	230.972918	9.962600	-1	###FLOW###
4	4	37	3	0	0	56.693000	628.092912	230.972918	9.962600	-1	###LINE###
5	4	37	3	0	0	56.69	628.09	230.97	9.96	100	類のモデルの精度がまだあまり差がなく，この対策
3	4	37	4	0	0	56.693000	643.036912	230.972918	9.962600	-1	###FLOW###
4	4	37	4	0	0	56.693000	643.036912	230.972918	9.962600	-1	###LINE###
5	4	37	4	0	0	56.69	643.04	230.97	9.96	100	として，事前学習も含めた日本語のマルチモーダル
3	4	37	5	0	0	56.693000	657.980912	209.214600	9.962600	-1	###FLOW###
4	4	37	5	0	0	56.693000	657.980912	209.214600	9.962600	-1	###LINE###
5	4	37	5	0	0	56.69	657.98	209.21	9.96	100	基盤モデルの拡充が有効であると考えられる．
3	4	38	0	0	0	56.693000	681.728571	15.620681	10.642291	-1	###FLOW###
4	4	38	0	0	0	56.693000	681.728571	15.620681	10.642291	-1	###LINE###
5	4	38	0	0	0	56.69	681.73	15.62	10.64	100	4.4
3	4	39	0	0	0	317.172000	481.792781	173.793793	54.057906	-1	###FLOW###
4	4	39	0	0	0	317.172000	481.792781	77.854383	7.899310	-1	###LINE###
5	4	39	0	0	0	317.17	481.79	23.30	7.90	100	Token
5	4	39	0	0	1	342.71	481.79	23.91	7.90	100	length
5	4	39	0	0	2	378.32	481.79	16.70	7.90	100	Avg.
4	4	39	0	1	0	413.568691	481.792781	15.439969	7.899310	-1	###LINE###
5	4	39	0	1	0	413.57	481.79	15.44	7.90	100	Y/N
4	4	39	0	2	0	443.184380	481.792781	47.781413	7.899310	-1	###LINE###
5	4	39	0	2	0	443.18	481.79	16.49	7.90	100	Fact
5	4	39	0	2	1	472.16	481.79	18.80	7.90	100	Num
4	4	39	0	3	0	330.622000	491.731656	152.427100	8.966300	-1	###LINE###
5	4	39	0	3	0	330.62	491.73	152.43	8.97	100	解答不能問題を除いて学習したモデル
4	4	39	0	4	0	317.172000	504.925017	43.414825	8.069670	-1	###LINE###
5	4	39	0	4	0	317.17	504.93	17.93	8.07	100	2048
5	4	39	0	4	1	337.35	504.93	23.24	8.07	100	tokens
4	4	39	0	5	0	376.582704	504.925017	108.339803	8.069670	-1	###LINE###
5	4	39	0	5	0	376.58	504.93	20.17	8.07	100	24.57
5	4	39	0	5	1	406.72	504.93	20.17	8.07	100	72.60
5	4	39	0	5	2	436.85	504.93	20.17	8.07	100	10.10
5	4	39	0	5	3	469.23	504.93	15.69	8.07	100	9.21
4	4	39	0	6	0	317.172000	516.353017	43.414825	8.069670	-1	###LINE###
5	4	39	0	6	0	317.17	516.35	17.93	8.07	100	4096
5	4	39	0	6	1	337.35	516.35	23.24	8.07	100	tokens
4	4	39	0	7	0	376.582704	516.353017	110.581378	8.069670	-1	###LINE###
5	4	39	0	7	0	376.58	516.35	20.17	8.07	100	24.26
5	4	39	0	7	1	406.72	516.35	20.17	8.07	100	67.12
5	4	39	0	7	2	439.10	516.35	15.69	8.07	100	9.09
5	4	39	0	7	3	466.99	516.35	20.17	8.07	100	11.18
4	4	39	0	8	0	317.172000	527.781017	43.414825	8.069670	-1	###LINE###
5	4	39	0	8	0	317.17	527.78	17.93	8.07	100	8192
5	4	39	0	8	1	337.35	527.78	23.24	8.07	100	tokens
4	4	39	0	9	0	376.582704	527.781017	110.581378	8.069670	-1	###LINE###
5	4	39	0	9	0	376.58	527.78	20.17	8.07	100	25.95
5	4	39	0	9	1	406.72	527.78	20.17	8.07	100	80.13
5	4	39	0	9	2	439.10	527.78	15.69	8.07	100	8.58
5	4	39	0	9	3	466.99	527.78	20.17	8.07	100	11.18
3	4	40	0	0	0	257.789517	504.925017	20.174175	30.925670	-1	###FLOW###
4	4	40	0	0	0	257.789517	504.925017	20.174175	8.069670	-1	###LINE###
5	4	40	0	0	0	257.79	504.93	20.17	8.07	100	21.26
4	4	40	0	1	0	257.789517	516.353017	20.174175	8.069670	-1	###LINE###
5	4	40	0	1	0	257.79	516.35	20.17	8.07	100	22.25
4	4	40	0	2	0	257.789517	527.781017	20.174175	8.069670	-1	###LINE###
5	4	40	0	2	0	257.79	527.78	20.17	8.07	100	22.71
3	4	41	0	0	0	84.269000	559.849424	119.552000	11.955200	-1	###FLOW###
4	4	41	0	0	0	84.269000	559.849424	119.552000	11.955200	-1	###LINE###
5	4	41	0	0	0	84.27	559.85	119.55	11.96	100	マルチモーダルモデル
3	4	42	0	0	0	502.980635	428.884017	20.174175	30.924670	-1	###FLOW###
4	4	42	0	0	0	502.980635	428.884017	20.174175	8.069670	-1	###LINE###
5	4	42	0	0	0	502.98	428.88	20.17	8.07	100	17.66
4	4	42	0	1	0	502.980635	440.311017	20.174175	8.069670	-1	###LINE###
5	4	42	0	1	0	502.98	440.31	20.17	8.07	100	19.38
4	4	42	0	2	0	502.980635	451.739017	20.174175	8.069670	-1	###LINE###
5	4	42	0	2	0	502.98	451.74	20.17	8.07	100	20.57
3	4	43	0	0	0	376.584000	463.732656	152.427100	8.966300	-1	###FLOW###
4	4	43	0	0	0	376.584000	463.732656	152.427100	8.966300	-1	###LINE###
5	4	43	0	0	0	376.58	463.73	152.43	8.97	100	解答不能問題を除いて学習したモデル
3	4	44	0	0	0	259.206994	481.792781	17.340824	7.899310	-1	###FLOW###
4	4	44	0	0	0	259.206994	481.792781	17.340824	7.899310	-1	###LINE###
5	4	44	0	0	0	259.21	481.79	17.34	7.90	100	Free
3	4	45	0	0	0	98.313000	542.405656	179.326000	8.966300	-1	###FLOW###
4	4	45	0	0	0	98.313000	542.405656	179.326000	8.966300	-1	###LINE###
5	4	45	0	0	0	98.31	542.41	179.33	8.97	100	マルチモーダル入力を行ったモデルの結果．
3	4	46	0	0	0	504.397310	405.750781	17.340824	7.899310	-1	###FLOW###
4	4	46	0	0	0	504.397310	405.750781	17.340824	7.899310	-1	###LINE###
5	4	46	0	0	0	504.40	405.75	17.34	7.90	100	Free
3	4	47	0	0	0	307.601000	577.473912	230.977343	10.928972	-1	###FLOW###
4	4	47	0	0	0	307.601000	577.473912	230.977343	10.928972	-1	###LINE###
5	4	47	0	0	0	307.60	577.47	130.61	9.96	100	価し性能を比較した結果を表
5	4	47	0	0	1	440.80	579.44	4.98	8.97	100	4
5	4	47	0	0	2	448.37	577.47	90.21	9.96	100	に示す．入力トーク
3	4	47	1	0	0	307.601000	592.417912	230.972918	9.962600	-1	###FLOW###
4	4	47	1	0	0	307.601000	592.417912	230.972918	9.962600	-1	###LINE###
5	4	47	1	0	0	307.60	592.42	230.97	9.96	100	ン最大長が増加した場合にモデルの性能がやや改善
3	4	47	2	0	0	307.600000	607.361912	99.626000	9.962600	-1	###FLOW###
4	4	47	2	0	0	307.600000	607.361912	99.626000	9.962600	-1	###LINE###
5	4	47	2	0	0	307.60	607.36	99.63	9.96	100	する傾向が見られた．
3	4	48	0	0	0	328.838000	627.785024	27.895400	13.947700	-1	###FLOW###
4	4	48	0	0	0	328.838000	627.785024	27.895400	13.947700	-1	###LINE###
5	4	48	0	0	0	328.84	627.79	27.90	13.95	100	結論
3	4	49	0	0	0	307.601000	630.501154	7.289660	12.416022	-1	###FLOW###
4	4	49	0	0	0	307.601000	630.501154	7.289660	12.416022	-1	###LINE###
5	4	49	0	0	0	307.60	630.50	7.29	12.42	100	5
3	4	50	0	0	0	317.563000	652.193912	221.010318	9.962600	-1	###FLOW###
4	4	50	0	0	0	317.563000	652.193912	221.010318	9.962600	-1	###LINE###
5	4	50	0	0	0	317.56	652.19	221.01	9.96	100	日本語ドキュメントに対する質問応答タスクであ
3	4	50	1	0	0	307.601000	667.137912	230.980779	24.905600	-1	###FLOW###
4	4	50	1	0	0	307.601000	667.137912	230.980779	10.928972	-1	###LINE###
5	4	50	1	0	0	307.60	667.14	9.96	9.96	100	る
5	4	50	1	0	1	320.18	669.10	34.86	8.97	100	JDocQA
5	4	50	1	0	2	357.65	667.14	180.93	9.96	100	を提案し，テキスト情報だけでなく，視
4	4	50	1	1	0	307.601000	682.080912	230.972918	9.962600	-1	###LINE###
5	4	50	1	1	0	307.60	682.08	230.97	9.96	100	覚情報を用いなければ解答できない質問応答タスク
